,congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2,Congress,ID #,committees,bioguide
20081,110,House,20346.0,14,18,PA,200,0.0,1.0,"MURPHY, Timothy",M001151,1952.0,,0.258,0.198,-350.2448,0.7731,1361.0,156.0,,0.20800000000000002,0.13699999999999998,110.0,20346.0,[128],
20082,110,House,20525.0,14,13,PA,100,0.0,1.0,"SCHWARTZ, Allyson Y.",S001162,1948.0,,-0.34299999999999997,-0.008,-118.86161000000001,0.917,1374.0,38.0,,-0.308,-0.024,110.0,20525.0,"[115, 196]",
20083,110,House,20526.0,14,15,PA,200,0.0,1.0,"DENT, Charles W.",D000604,1960.0,,0.244,-0.085,-314.13846,0.79681,1383.0,150.0,,0.248,-0.251,110.0,20526.0,"[173, 251]",
20084,110,House,20743.0,14,4,PA,100,0.0,1.0,"ALTMIRE, Jason",A000362,1968.0,,-0.133,0.59,-359.01475,0.772,1386.0,177.0,,-0.096,0.625,110.0,20743.0,"[124, 173, 184]",
20085,110,House,20744.0,14,7,PA,100,0.0,1.0,"SESTAK, Joe",S001169,1951.0,,-0.271,-0.155,-122.15077,0.914,1356.0,48.0,,-0.266,-0.086,110.0,20744.0,"[106, 124, 184]",
20086,110,House,20745.0,14,8,PA,100,0.0,1.0,"MURPHY, Patrick",M001168,1973.0,,-0.204,0.107,-313.34566,0.7959999999999999,1371.0,116.0,,-0.168,0.122,110.0,20745.0,[106],
20087,110,House,20746.0,14,10,PA,100,0.0,1.0,"CARNEY, Chris",C001065,1959.0,,-0.11900000000000001,0.488,-372.93019,0.759,1350.0,168.0,,-0.099,0.552,110.0,20746.0,"[173, 251]",
20088,110,House,29396.0,14,17,PA,100,0.0,1.0,"HOLDEN, Thomas Timothy (Tim)",H000712,1957.0,,-0.233,0.608,-148.73888,0.895,1343.0,58.0,,-0.256,0.598,110.0,29396.0,"[102, 173]",
20089,110,House,29559.0,14,2,PA,100,0.0,1.0,"FATTAH, Chaka",F000043,1956.0,,-0.47200000000000003,-0.054000000000000006,-66.50909,0.948,1238.0,24.0,,-0.43799999999999994,-0.049,110.0,29559.0,[104],
20090,110,House,29561.0,14,14,PA,100,0.0,1.0,"DOYLE, Michael F.",D000482,1953.0,,-0.33,0.115,-92.68354000000001,0.92999,1277.0,33.0,,-0.43,0.16699999999999998,110.0,29561.0,"[128, 186, 192]",
20091,110,House,29563.0,14,3,PA,200,0.0,1.0,"ENGLISH, Philip Sheridan",E000187,1956.0,,0.251,0.053,-345.43442000000005,0.775,1354.0,134.0,,0.257,-0.038,110.0,29563.0,"[196, 507]",
20092,110,House,29751.0,14,5,PA,200,0.0,1.0,"PETERSON, John",P000263,1938.0,,0.34,0.24,-223.68162,0.826,1172.0,100.0,,0.332,0.289,110.0,29751.0,[104],
20093,110,House,29752.0,14,16,PA,200,0.0,1.0,"PITTS, Joseph R.",P000373,1939.0,,0.5379999999999999,0.012,-179.51658,0.872,1314.0,60.0,,0.5720000000000001,-0.077,110.0,29752.0,[128],
20094,110,House,29777.0,14,1,PA,100,0.0,1.0,"BRADY, Robert A.",B001227,1945.0,,-0.484,0.225,-59.80689,0.95411,1273.0,16.0,,-0.441,0.106,110.0,29777.0,"[106, 142, 501]",
20095,110,House,20136.0,5,2,RI,100,0.0,1.0,"LANGEVIN, James",L000559,1964.0,,-0.376,0.10800000000000001,-79.4173,0.9437200000000001,1371.0,25.0,,-0.361,-0.08800000000000001,110.0,20136.0,"[106, 106, 242, 251]",
20096,110,House,29564.0,5,1,RI,100,0.0,1.0,"KENNEDY, Patrick Joseph",K000113,1967.0,,-0.409,-0.062,-69.13917,0.9490000000000001,1317.0,22.0,,-0.402,-0.046,110.0,29564.0,"[104, 164]",
20097,110,House,15064.0,48,5,SC,100,0.0,1.0,"SPRATT, John McKee, Jr.",S000749,1942.0,,-0.256,0.255,-88.96865,0.937,1357.0,28.0,,-0.287,0.34700000000000003,110.0,15064.0,"[106, 115]",
20098,110,House,20137.0,48,1,SC,200,0.0,1.0,"BROWN, Henry Edward, Jr.",B001235,1935.0,,0.36700000000000005,0.24,-247.95327000000003,0.8320000000000001,1344.0,104.0,,0.373,0.253,110.0,20137.0,"[164, 173, 192]",
20099,110,House,20138.0,48,2,SC,200,0.0,1.0,"WILSON, Addison Graves (Joe)",W000795,1947.0,,0.5379999999999999,0.10800000000000001,-176.02536,0.87976,1374.0,66.0,,0.573,-0.09,110.0,20138.0,"[106, 124, 134]",
20100,110,House,20347.0,48,3,SC,200,0.0,1.0,"BARRETT, James Gresham",B001239,1961.0,,0.653,0.062,-151.46643,0.894,1351.0,53.0,,0.6729999999999999,-0.057999999999999996,110.0,20347.0,"[113, 115, 134, 186]",
20101,110,House,39300.0,48,4,SC,200,0.0,1.0,"INGLIS, Robert Durden",I000023,1959.0,,0.518,-0.057999999999999996,-337.0167,0.7829999999999999,1376.0,119.0,,0.58,-0.47,110.0,39300.0,"[124, 134, 182]",
20102,110,House,39301.0,48,6,SC,100,0.0,1.0,"CLYBURN, James Enos",C000537,1940.0,,-0.46399999999999997,0.254,-83.59916,0.9406399999999999,1366.0,34.0,,-0.469,0.34600000000000003,110.0,39301.0,[661],
20103,110,House,20349.0,37,1,SD,100,0.0,1.0,"HERSETH SANDLIN, Stephanie",H001037,1970.0,,-0.184,0.507,-200.90908000000002,0.8640000000000001,1379.0,75.0,,-0.205,0.633,110.0,20349.0,"[102, 164, 192, 252, 253]",
20104,110,House,15019.0,54,5,TN,100,0.0,1.0,"COOPER, James Hayes Shofner",C000754,1954.0,,-0.162,-0.032,-644.31183,0.62026,1349.0,149.0,,-0.201,-0.429,110.0,15019.0,"[106, 115, 138]",
20105,110,House,15100.0,54,6,TN,100,0.0,1.0,"GORDON, Barton Jennings",G000309,1949.0,,-0.204,0.28600000000000003,-286.7455,0.8059999999999999,1331.0,93.0,,-0.182,0.39,110.0,15100.0,"[128, 182]",
20106,110,House,15455.0,54,2,TN,200,0.0,1.0,"DUNCAN, John J., Jr.",D000533,1947.0,,0.604,-0.47600000000000003,-407.86966,0.74428,1381.0,150.0,,0.6890000000000001,-0.556,110.0,15455.0,"[138, 164, 173]",
20107,110,House,15628.0,54,8,TN,100,0.0,1.0,"TANNER, John S.",T000038,1944.0,,-0.182,0.648,-234.93822999999998,0.84,1344.0,96.0,,-0.195,0.7,110.0,15628.0,"[134, 196]",
20108,110,House,20350.0,54,4,TN,100,0.0,1.0,"DAVIS, Lincoln",D000599,1943.0,,-0.205,0.8540000000000001,-204.66939,0.858,1336.0,73.0,,-0.201,0.7340000000000001,110.0,20350.0,"[102, 113]",
20109,110,House,20351.0,54,7,TN,200,0.0,1.0,"BLACKBURN, Marsha",B001243,1952.0,,0.617,0.133,-158.10034,0.88918,1346.0,59.0,,0.622,0.084,110.0,20351.0,"[113, 128, 251, 252]",
20110,110,House,20747.0,54,1,TN,200,0.0,1.0,"DAVIS, David",D000606,1959.0,,0.55,0.253,-163.4214,0.887,1363.0,60.0,,0.5539999999999999,0.152,110.0,20747.0,"[124, 184, 251]",
20111,110,House,20748.0,54,9,TN,100,0.0,1.0,"COHEN, Stephen",C001068,1949.0,,-0.4,-0.35600000000000004,-102.9039,0.9275399999999999,1368.0,39.0,,-0.382,-0.14800000000000002,110.0,20748.0,"[156, 173]",
20112,110,House,29567.0,54,3,TN,200,0.0,1.0,"WAMP, Zachary Paul",W000119,1957.0,,0.428,0.07200000000000001,-266.82382,0.821,1353.0,106.0,,0.429,0.242,110.0,29567.0,[104],
20113,110,House,14290.0,49,14,TX,200,0.0,1.0,"PAUL, Ronald Ernest",P000583,1935.0,,0.863,-0.505,-666.87467,0.525,1035.0,198.0,,0.741,-0.6709999999999999,110.0,14290.0,"[113, 134, 507]",
20114,110,House,15049.0,49,27,TX,100,0.0,1.0,"ORTIZ, Solomon P.",O000107,1937.0,,-0.272,0.7120000000000001,-102.91101,0.9159999999999999,1178.0,34.0,,-0.34,0.5870000000000001,110.0,15049.0,"[106, 164]",
20115,110,House,15085.0,49,6,TX,200,0.0,1.0,"BARTON, Joe Linus",B000213,1949.0,,0.528,0.047,-280.47359,0.81228,1349.0,117.0,,0.522,0.17800000000000002,110.0,15085.0,[128],
20116,110,House,15445.0,49,21,TX,200,0.0,1.0,"SMITH, Lamar Seeligson",S000583,1947.0,,0.425,0.061,-214.44805,0.8531200000000001,1350.0,77.0,,0.433,0.16,110.0,15445.0,"[156, 182, 251]",
20117,110,House,20139.0,49,7,TX,200,0.0,1.0,"CULBERSON, John",C001048,1956.0,,0.503,0.366,-226.67175,0.8397700000000001,1298.0,99.0,,0.523,0.38,110.0,20139.0,[104],
20118,110,House,20352.0,49,5,TX,200,0.0,1.0,"HENSARLING, Jeb",H001036,1957.0,,0.703,0.04,-134.41782,0.90602,1362.0,51.0,,0.765,-0.18,110.0,20352.0,"[113, 115]",
20119,110,House,20353.0,49,19,TX,200,0.0,1.0,"NEUGEBAUER, Randy",N000182,1949.0,,0.628,0.322,-163.39132,0.885,1342.0,75.0,,0.598,0.321,110.0,20353.0,"[102, 113, 182]",
20120,110,House,20355.0,49,26,TX,200,0.0,1.0,"BURGESS, Michael C.",B001248,1950.0,,0.5770000000000001,-0.217,-330.22266,0.78057,1333.0,129.0,,0.488,0.004,110.0,20355.0,[128],
20121,110,House,20356.0,49,31,TX,200,0.0,1.0,"CARTER, John R.",C001051,1941.0,,0.473,0.608,-239.29907999999998,0.8340799999999999,1319.0,96.0,,0.51,0.449,110.0,20356.0,[104],
20122,110,House,20527.0,49,1,TX,200,0.0,1.0,"GOHMERT, Louie",G000552,1953.0,,0.623,-0.32799999999999996,-355.55064,0.75894,1289.0,141.0,,0.489,0.256,110.0,20527.0,"[156, 164, 184]",
20123,110,House,20528.0,49,2,TX,200,0.0,1.0,"POE, Ted",P000592,1948.0,,0.594,-0.028999999999999998,-300.21339,0.7961600000000001,1317.0,124.0,,0.5670000000000001,0.25,110.0,20528.0,"[134, 173]",
20124,110,House,20529.0,49,9,TX,100,0.0,1.0,"GREEN, Al",G000553,1947.0,,-0.43799999999999994,0.315,-85.53271,0.9393,1366.0,35.0,,-0.433,0.09300000000000001,110.0,20529.0,"[113, 251]",
20125,110,House,20530.0,49,10,TX,200,0.0,1.0,"McCAUL, Michael T.",M001157,1962.0,,0.43799999999999994,0.09,-240.45389,0.83696,1351.0,102.0,,0.44799999999999995,-0.013000000000000001,110.0,20530.0,"[134, 182, 186, 251]",
20126,110,House,20531.0,49,11,TX,200,0.0,1.0,"CONAWAY, K. Michael",C001062,1948.0,,0.591,0.366,-196.42211,0.86241,1327.0,81.0,,0.5820000000000001,0.321,110.0,20531.0,"[102, 106, 115]",
20127,110,House,20532.0,49,24,TX,200,0.0,1.0,"MARCHANT, Kenny",M001158,1951.0,,0.601,0.16899999999999998,-213.7655,0.8477299999999999,1294.0,87.0,,0.5760000000000001,0.34,110.0,20532.0,"[113, 124, 138, 173]",
20128,110,House,20533.0,49,28,TX,100,0.0,1.0,"CUELLAR, Henry",C001063,1955.0,,-0.22699999999999998,0.622,-195.59318000000002,0.8668600000000001,1369.0,80.0,,-0.223,0.745,110.0,20533.0,"[102, 184, 251]",
20129,110,House,29143.0,49,3,TX,200,0.0,1.0,"JOHNSON, Sam",J000174,1930.0,,0.61,0.27699999999999997,-185.60235,0.8622200000000001,1252.0,69.0,,0.64,0.121,110.0,29143.0,[196],
20130,110,House,29144.0,49,17,TX,100,0.0,1.0,"EDWARDS, Thomas Chester (Chet)",E000063,1951.0,,-0.226,0.5,-118.50548,0.915,1338.0,38.0,,-0.26899999999999996,0.579,110.0,29144.0,"[104, 115]",
20131,110,House,29571.0,49,25,TX,100,0.0,1.0,"DOGGETT, Lloyd Alton, II",D000399,1946.0,,-0.402,-0.313,-115.34616000000001,0.9178700000000001,1346.0,43.0,,-0.387,-0.46,110.0,29571.0,"[115, 196, 507]",
20132,110,House,29572.0,49,13,TX,200,0.0,1.0,"THORNBERRY, William McClellan (Mac)",T000238,1958.0,,0.524,0.309,-241.37822999999997,0.8377,1363.0,107.0,,0.555,0.132,110.0,29572.0,"[106, 242]",
20133,110,House,29573.0,49,18,TX,100,0.0,1.0,"JACKSON LEE, Sheila",J000032,1950.0,,-0.45899999999999996,0.129,-112.63198,0.91845,1324.0,43.0,,-0.5379999999999999,0.003,110.0,29573.0,"[134, 156, 251]",
20134,110,House,29759.0,49,32,TX,200,0.0,1.0,"SESSIONS, Pete",S000250,1955.0,,0.585,0.174,-148.8323,0.8867299999999999,1238.0,54.0,,0.5870000000000001,0.061,110.0,29759.0,[176],
20135,110,House,29760.0,49,8,TX,200,0.0,1.0,"BRADY, Kevin Patrick",B000755,1955.0,,0.524,0.215,-265.27592999999996,0.8149,1296.0,118.0,,0.486,0.297,110.0,29760.0,"[196, 507]",
20136,110,House,29761.0,49,22,TX,100,0.0,1.0,"LAMPSON, Nicholas V.",L000043,1945.0,,-0.179,0.18600000000000003,-696.20111,0.573,1249.0,256.0,,-0.025,0.332,110.0,29761.0,"[102, 173, 182]",
20137,110,House,29762.0,49,12,TX,200,0.0,1.0,"GRANGER, Kay",G000377,1943.0,,0.397,0.239,-236.42321,0.8353299999999999,1314.0,96.0,,0.44,0.141,110.0,29762.0,[104],
20138,110,House,29763.0,49,15,TX,100,0.0,1.0,"HINOJOSA, Rubén",H000636,1940.0,,-0.34,0.235,-105.18843000000001,0.9179999999999999,1227.0,32.0,,-0.37,0.47200000000000003,110.0,29763.0,"[113, 124, 134]",
20139,110,House,29764.0,49,16,TX,100,0.0,1.0,"REYES, Silvestre",R000170,1944.0,,-0.321,0.304,-87.24365999999999,0.9359999999999999,1320.0,27.0,,-0.341,0.414,110.0,29764.0,"[106, 242]",
20140,110,House,29771.0,49,23,TX,100,0.0,1.0,"RODRIGUEZ, Ciro D.",R000568,1946.0,,-0.349,0.23800000000000002,-145.18716,0.9,1379.0,53.0,,-0.306,0.47600000000000003,110.0,29771.0,"[104, 192]",
20141,110,House,29943.0,49,20,TX,100,0.0,1.0,"GONZALEZ, Charles A.",G000544,1945.0,,-0.34700000000000003,0.262,-123.55678999999999,0.9129999999999999,1355.0,49.0,,-0.43200000000000005,0.494,110.0,29943.0,"[128, 142, 184]",
20142,110,House,39304.0,49,29,TX,100,0.0,1.0,"GREEN, Raymond Eugene (Gene)",G000410,1947.0,,-0.324,0.45299999999999996,-163.53807,0.8856700000000001,1347.0,56.0,,-0.33299999999999996,0.695,110.0,39304.0,"[128, 134, 186]",
20143,110,House,39305.0,49,30,TX,100,0.0,1.0,"JOHNSON, Eddie Bernice",J000126,1935.0,,-0.485,0.204,-94.62029,0.9252600000000001,1218.0,40.0,,-0.532,0.21100000000000002,110.0,39305.0,"[173, 182]",
20144,110,House,94828.0,49,4,TX,200,0.0,1.0,"HALL, Ralph Moody",H000067,1923.0,,0.424,0.308,-287.82385,0.809,1358.0,107.0,,0.418,0.297,110.0,94828.0,"[128, 182]",
20145,110,House,20140.0,67,2,UT,100,0.0,1.0,"MATHESON, James David (Jim)",M001142,1960.0,,-0.115,0.546,-430.0821,0.73,1365.0,165.0,,-0.122,0.675,110.0,20140.0,"[128, 182]",
20146,110,House,20357.0,67,1,UT,200,0.0,1.0,"BISHOP, Robert (Rob)",B001250,1951.0,,0.536,0.10400000000000001,-219.32017000000002,0.8394299999999999,1253.0,90.0,,0.502,0.157,110.0,20357.0,"[106, 124, 164]",
20147,110,House,29766.0,67,3,UT,200,0.0,1.0,"CANNON, Christopher B.",C000116,1950.0,,0.596,0.017,-246.67092000000002,0.823,1267.0,105.0,,0.638,-0.128,110.0,29766.0,"[138, 156, 164]",
20148,110,House,20750.0,6,1,VT,100,0.0,1.0,"WELCH, Peter",W000800,1947.0,,-0.41,-0.349,-128.09991000000002,0.9108,1371.0,50.0,,-0.452,-0.18100000000000002,110.0,20750.0,"[138, 176]",
20149,110,House,14869.0,40,10,VA,200,0.0,1.0,"WOLF, Frank Rudolph",W000672,1939.0,,0.284,-0.213,-324.71202,0.789,1368.0,140.0,,0.29,-0.22399999999999998,110.0,14869.0,[104],
20150,110,House,15010.0,40,9,VA,100,0.0,1.0,"BOUCHER, Frederick C.",B000657,1946.0,,-0.265,0.18899999999999997,-111.45092,0.9179999999999999,1306.0,40.0,,-0.314,0.40299999999999997,110.0,15010.0,"[128, 156]",
20151,110,House,20141.0,40,1,VA,200,1.0,1.0,"DAVIS, Jo Ann",D000597,1950.0,2007.0,0.426,0.17300000000000001,-18.31175,0.826,96.0,7.0,,0.32899999999999996,0.249,110.0,20141.0,"[106, 134]",
20152,110,House,20143.0,40,4,VA,200,0.0,1.0,"FORBES, J. Randy",F000445,1952.0,,0.40700000000000003,0.218,-223.9966,0.8440000000000001,1318.0,83.0,,0.40700000000000003,0.179,110.0,20143.0,"[106, 156]",
20153,110,House,20144.0,40,7,VA,200,0.0,1.0,"CANTOR, Eric",C001046,1963.0,,0.518,0.191,-197.24481,0.861,1317.0,84.0,,0.594,-0.036000000000000004,110.0,20144.0,[196],
20154,110,House,20534.0,40,2,VA,200,0.0,1.0,"DRAKE, Thelma D.",D000605,1949.0,,0.402,0.287,-180.92184,0.877,1374.0,66.0,,0.409,0.276,110.0,20534.0,"[106, 173]",
20155,110,House,20756.0,40,1,VA,200,2.0,2.0,"WITTMAN, Robert J.",W000804,1959.0,,0.444,-0.022000000000000002,-66.13646,0.86795,467.0,28.0,,0.375,0.10800000000000001,110.0,20756.0,"[106, 134, 164, 192]",
20156,110,House,29149.0,40,8,VA,100,0.0,1.0,"MORAN, James P.",M000933,1945.0,,-0.302,-0.203,-148.17247,0.894,1317.0,50.0,,-0.414,-0.455,110.0,29149.0,[104],
20157,110,House,29576.0,40,11,VA,200,0.0,1.0,"DAVIS, Thomas M., III",D000136,1949.0,,0.282,-0.40399999999999997,-457.08948,0.706,1314.0,216.0,,0.326,-0.484,110.0,29576.0,"[138, 251]",
20158,110,House,39307.0,40,3,VA,100,0.0,1.0,"SCOTT, Robert C.",S000185,1947.0,,-0.45,0.015,-66.31281,0.9529200000000001,1375.0,30.0,,-0.45,0.055999999999999994,110.0,39307.0,"[115, 124, 156, 186]",
20159,110,House,39308.0,40,6,VA,200,0.0,1.0,"GOODLATTE, Robert William",G000289,1952.0,,0.496,-0.002,-274.11458999999996,0.8193799999999999,1376.0,121.0,,0.46299999999999997,0.126,110.0,39308.0,"[102, 156]",
20160,110,House,89767.0,40,5,VA,200,0.0,1.0,"GOODE, Virgil H., Jr.",G000280,1946.0,,0.439,0.633,-354.26237000000003,0.769,1351.0,144.0,,0.46399999999999997,0.382,110.0,89767.0,[104],
20161,110,House,14413.0,73,6,WA,100,0.0,1.0,"DICKS, Norman DeValois",D000327,1940.0,,-0.312,0.11,-79.51632,0.9420000000000001,1331.0,26.0,,-0.316,0.057999999999999996,110.0,14413.0,"[104, 251]",
20162,110,House,15613.0,73,7,WA,100,0.0,1.0,"McDERMOTT, James A.",M000404,1936.0,,-0.6659999999999999,-0.19699999999999998,-121.09183999999999,0.914,1348.0,47.0,,-0.626,-0.631,110.0,15613.0,[196],
20163,110,House,20145.0,73,2,WA,100,0.0,1.0,"LARSEN, Richard Ray (Rick)",L000560,1965.0,,-0.365,0.18899999999999997,-104.01088,0.92684,1369.0,44.0,,-0.395,0.32899999999999996,110.0,20145.0,"[106, 173, 184]",
20164,110,House,20535.0,73,5,WA,200,0.0,1.0,"McMORRIS RODGERS, Cathy",M001159,1969.0,,0.424,0.114,-196.51519,0.84975,1207.0,72.0,,0.38799999999999996,0.17300000000000001,110.0,20535.0,"[106, 124, 164]",
20165,110,House,20536.0,73,8,WA,200,0.0,1.0,"REICHERT, David G.",R000578,1950.0,,0.22399999999999998,-0.146,-444.95340999999996,0.722,1366.0,205.0,,0.228,-0.475,110.0,20536.0,"[173, 182, 251]",
20166,110,House,29580.0,73,4,WA,200,0.0,1.0,"HASTINGS, Richard Norman (Doc)",H000329,1941.0,,0.41600000000000004,0.41100000000000003,-208.53915,0.856,1342.0,90.0,,0.451,0.314,110.0,29580.0,"[176, 186]",
20167,110,House,29768.0,73,9,WA,100,0.0,1.0,"SMITH, Adam",S000510,1965.0,,-0.284,-0.16,-158.22662,0.88894,1344.0,62.0,,-0.298,-0.228,110.0,29768.0,"[106, 134]",
20168,110,House,29937.0,73,1,WA,100,0.0,1.0,"INSLEE, Jay Robert",I000026,1951.0,,-0.33,-0.19399999999999998,-101.56105,0.9279999999999999,1357.0,40.0,,-0.414,-0.273,110.0,29937.0,"[128, 164, 252]",
20169,110,House,29938.0,73,3,WA,100,0.0,1.0,"BAIRD, Brian",B001229,1956.0,,-0.342,0.257,-271.4734,0.813,1310.0,81.0,,-0.243,-0.048,110.0,29938.0,"[115, 173, 182]",
20170,110,House,14448.0,56,3,WV,100,0.0,1.0,"RAHALL, Nick Joe, II",R000011,1949.0,,-0.306,0.45,-193.19128,0.8690000000000001,1381.0,72.0,,-0.41100000000000003,0.7809999999999999,110.0,14448.0,"[164, 173]",
20171,110,House,15083.0,56,1,WV,100,0.0,1.0,"MOLLOHAN, Alan Bowlby",M000844,1943.0,,-0.292,0.657,-150.75501,0.894,1348.0,65.0,,-0.423,0.857,110.0,15083.0,[104],
20172,110,House,20146.0,56,2,WV,200,0.0,1.0,"CAPITO, Shelley Moore",C001047,1953.0,,0.262,0.057999999999999996,-271.48009,0.8203600000000001,1371.0,106.0,,0.253,-0.018000000000000002,110.0,20146.0,"[113, 173]",
20173,110,House,12036.0,25,7,WI,100,0.0,1.0,"OBEY, David Ross",O000007,1938.0,,-0.45,-0.063,-94.75976,0.9329999999999999,1363.0,35.0,,-0.402,0.064,110.0,12036.0,[104],
20174,110,House,14657.0,25,5,WI,200,0.0,1.0,"SENSENBRENNER, Frank James, Jr.",S000244,1943.0,,0.64,-0.5870000000000001,-209.73702000000003,0.85708,1360.0,81.0,,0.6990000000000001,-0.51,110.0,14657.0,"[156, 182, 252]",
20175,110,House,14675.0,25,6,WI,200,0.0,1.0,"PETRI, Thomas Evert",P000265,1940.0,,0.379,-0.36700000000000005,-428.42785,0.7340000000000001,1383.0,196.0,,0.496,-0.687,110.0,14675.0,"[124, 173]",
20176,110,House,20537.0,25,4,WI,100,0.0,1.0,"MOORE, Gwendolynne S. (Gwen)",M001160,1951.0,,-0.531,-0.247,-89.93881999999999,0.9354100000000001,1347.0,35.0,,-0.5660000000000001,-0.653,110.0,20537.0,"[113, 115, 184]",
20177,110,House,20751.0,25,8,WI,100,0.0,1.0,"KAGEN, Steven",K000365,1949.0,,-0.317,0.057,-150.86751,0.895,1364.0,52.0,,-0.278,0.17300000000000001,110.0,20751.0,"[102, 173]",
20178,110,House,29769.0,25,3,WI,100,0.0,1.0,"KIND, Ron",K000188,1963.0,,-0.262,-0.083,-144.39023,0.89941,1362.0,56.0,,-0.281,-0.044000000000000004,110.0,29769.0,"[164, 196]",
20179,110,House,29939.0,25,1,WI,200,0.0,1.0,"RYAN, Paul D.",R000570,1970.0,,0.556,-0.25,-218.95065,0.8518,1365.0,81.0,,0.585,-0.42700000000000005,110.0,29939.0,"[115, 196, 507]",
20180,110,House,29940.0,25,2,WI,100,0.0,1.0,"BALDWIN, Tammy",B001230,1962.0,,-0.5,-0.18,-74.46343,0.9474299999999999,1379.0,30.0,,-0.575,-0.499,110.0,29940.0,[128],
20181,110,House,29584.0,68,1,WY,200,0.0,1.0,"CUBIN, Barbara L.",C000962,1946.0,,0.501,0.345,-162.80987,0.795,711.0,71.0,,0.45799999999999996,0.563,110.0,29584.0,[128],
20182,110,Senate,49700.0,41,0,AL,200,0.0,1.0,"SESSIONS, Jefferson Beauregard III (Jeff)",S001141,1946.0,,0.5489999999999999,0.13,-131.66522,0.78363,540.0,65.0,,0.501,0.077,110.0,49700.0,"[308, 316, 330, 358]",
20183,110,Senate,94659.0,41,0,AL,200,0.0,1.0,"SHELBY, Richard C.",S000320,1934.0,,0.428,0.517,-139.63308,0.77471,547.0,59.0,,0.42700000000000005,0.342,110.0,94659.0,"[306, 314, 419]",
20184,110,Senate,12109.0,81,0,AK,200,0.0,1.0,"STEVENS, Theodore Fulton (Ted)",S000888,1923.0,2010.0,0.21899999999999997,-0.5,-160.3039,0.738,528.0,65.0,,0.221,-0.218,110.0,12109.0,"[306, 321, 344, 380, 500]",
20185,110,Senate,40300.0,81,0,AK,200,0.0,1.0,"MURKOWSKI, Lisa",M001153,1957.0,,0.21,-0.285,-152.5178,0.75434,541.0,61.0,,0.23,-0.363,110.0,40300.0,"[330, 338, 362, 435]",
20186,110,Senate,15039.0,61,0,AZ,200,0.0,1.0,"McCAIN, John Sidney, III",M000303,1936.0,2018.0,0.381,-0.626,-42.538790000000006,0.8075399999999999,199.0,17.0,,0.442,-0.73,110.0,15039.0,"[308, 321, 435]",
20187,110,Senate,15429.0,61,0,AZ,200,0.0,1.0,"KYL, Jon Llewellyn",K000352,1942.0,,0.5479999999999999,-0.413,-131.02793,0.7849,541.0,56.0,,0.583,-0.507,110.0,15429.0,"[336, 358, 662]",
20188,110,Senate,29305.0,42,0,AR,100,0.0,1.0,"LINCOLN, Blanche Lambert",L000035,1960.0,,-0.166,0.17800000000000002,-94.73876,0.8370000000000001,534.0,44.0,,-0.187,0.221,110.0,29305.0,"[305, 330, 336, 419]",
20189,110,Senate,40301.0,42,0,AR,100,0.0,1.0,"PRYOR, Mark",P000590,1963.0,,-0.19899999999999998,0.46299999999999997,-94.81818,0.841,549.0,40.0,,-0.174,0.465,110.0,40301.0,"[308, 321, 344, 380, 384, 434]",
20190,110,Senate,15011.0,71,0,CA,100,0.0,1.0,"BOXER, Barbara",B000711,1940.0,,-0.45,-0.423,-39.20646,0.927,517.0,14.0,,-0.486,-0.325,110.0,15011.0,"[321, 332, 338, 434]",
20191,110,Senate,49300.0,71,0,CA,100,0.0,1.0,"FEINSTEIN, Dianne",F000062,1933.0,,-0.268,-0.19899999999999998,-73.54419,0.87179,536.0,32.0,,-0.254,-0.366,110.0,49300.0,"[306, 358, 380, 432, 500, 501]",
20192,110,Senate,29108.0,62,0,CO,200,0.0,1.0,"ALLARD, A. Wayne",A000109,1943.0,,0.5720000000000001,-0.121,-96.18366999999999,0.8340000000000001,531.0,43.0,,0.563,-0.08800000000000001,110.0,29108.0,"[306, 314, 316, 362]",
20193,110,Senate,40500.0,62,0,CO,100,0.0,1.0,"SALAZAR, Kenneth Lee",S001163,1955.0,,-0.223,0.042,-77.20478,0.8690000000000001,550.0,35.0,,-0.20199999999999999,-0.001,110.0,40500.0,"[305, 330, 336, 419, 434]",
20194,110,Senate,14213.0,1,0,CT,100,0.0,1.0,"DODD, Christopher John",D000388,1944.0,,-0.32799999999999996,-0.317,-54.49703,0.877,417.0,23.0,,-0.373,-0.601,110.0,14213.0,"[314, 338, 362, 380, 500]",
20195,110,Senate,15704.0,1,0,CT,100,0.0,1.0,"LIEBERMAN, Joseph I.",L000304,1942.0,,-0.205,-0.312,-156.74761999999998,0.745,533.0,68.0,,-0.133,-0.48700000000000004,110.0,15704.0,"[308, 332, 344, 384]",
20196,110,Senate,14101.0,11,0,DE,100,0.0,1.0,"BIDEN, Joseph Robinette, Jr.",B000444,1942.0,,-0.314,-0.042,-37.644020000000005,0.9059999999999999,383.0,14.0,,-0.386,-0.163,110.0,14101.0,"[338, 358]",
20197,110,Senate,15015.0,11,0,DE,100,0.0,1.0,"CARPER, Thomas Richard",C000174,1947.0,,-0.175,-0.23,-117.24638,0.80612,544.0,48.0,,-0.166,-0.27699999999999997,110.0,15015.0,"[314, 321, 332, 344, 419]",
